spk_id,wav,labels,WavPath,label,fold
m2894,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2894_0_sigh.wav,/m/07plz5l,m2894_0_sigh.wav,Sigh,5
m0420,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0420_0_sneeze.wav,/m/01hsr_,m0420_0_sneeze.wav,Sneeze,2
m0801,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0801_0_sneeze.wav,/m/01hsr_,m0801_0_sneeze.wav,Sneeze,5
m1208,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1208_0_throatclearing.wav,/m/0dl9sf8,m1208_0_throatclearing.wav,Throat clearing,1
m1863,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1863_0_cough.wav,/m/01b_21,m1863_0_cough.wav,Cough,1
f2660,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2660_0_cough.wav,/m/01b_21,f2660_0_cough.wav,Cough,2
f2984,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2984_0_sniff.wav,/m/07ppn3j,f2984_0_sniff.wav,Sniff,4
f0926,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0926_0_laughter.wav,/m/01j3sz,f0926_0_laughter.wav,Laughter,2
f0369,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0369_0_sneeze.wav,/m/01hsr_,f0369_0_sneeze.wav,Sneeze,4
f0692,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0692_0_sneeze.wav,/m/01hsr_,f0692_0_sneeze.wav,Sneeze,1
m3242,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3242_0_throatclearing.wav,/m/0dl9sf8,m3242_0_throatclearing.wav,Throat clearing,2
m0222,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0222_0_laughter.wav,/m/01j3sz,m0222_0_laughter.wav,Laughter,5
f2336,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2336_0_sneeze.wav,/m/01hsr_,f2336_0_sneeze.wav,Sneeze,3
m1793,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1793_0_throatclearing.wav,/m/0dl9sf8,m1793_0_throatclearing.wav,Throat clearing,2
f1309,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1309_0_throatclearing.wav,/m/0dl9sf8,f1309_0_throatclearing.wav,Throat clearing,1
f0604,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0604_0_sniff.wav,/m/07ppn3j,f0604_0_sniff.wav,Sniff,2
m2512,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2512_0_cough.wav,/m/01b_21,m2512_0_cough.wav,Cough,1
f2814,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2814_0_sneeze.wav,/m/01hsr_,f2814_0_sneeze.wav,Sneeze,4
f3027,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3027_0_sigh.wav,/m/07plz5l,f3027_0_sigh.wav,Sigh,2
m3101,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3101_0_laughter.wav,/m/01j3sz,m3101_0_laughter.wav,Laughter,5
f1974,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1974_0_sneeze.wav,/m/01hsr_,f1974_0_sneeze.wav,Sneeze,2
f1307,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1307_0_sniff.wav,/m/07ppn3j,f1307_0_sniff.wav,Sniff,3
f2827,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2827_0_throatclearing.wav,/m/0dl9sf8,f2827_0_throatclearing.wav,Throat clearing,3
f1209,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1209_0_cough.wav,/m/01b_21,f1209_0_cough.wav,Cough,5
m0595,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0595_0_sneeze.wav,/m/01hsr_,m0595_0_sneeze.wav,Sneeze,5
f1957,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1957_2_sniff.wav,/m/07ppn3j,f1957_2_sniff.wav,Sniff,1
f0781,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0781_0_throatclearing.wav,/m/0dl9sf8,f0781_0_throatclearing.wav,Throat clearing,4
f1113,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1113_0_cough.wav,/m/01b_21,f1113_0_cough.wav,Cough,4
f1273,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1273_0_laughter.wav,/m/01j3sz,f1273_0_laughter.wav,Laughter,3
m1114,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1114_0_sniff.wav,/m/07ppn3j,m1114_0_sniff.wav,Sniff,2
f1008,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1008_0_throatclearing.wav,/m/0dl9sf8,f1008_0_throatclearing.wav,Throat clearing,3
f3019,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3019_0_sniff.wav,/m/07ppn3j,f3019_0_sniff.wav,Sniff,2
m0886,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0886_0_sniff.wav,/m/07ppn3j,m0886_0_sniff.wav,Sniff,4
f0177,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0177_0_sigh.wav,/m/07plz5l,f0177_0_sigh.wav,Sigh,2
m2153,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2153_0_cough.wav,/m/01b_21,m2153_0_cough.wav,Cough,4
m2831,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2831_0_throatclearing.wav,/m/0dl9sf8,m2831_0_throatclearing.wav,Throat clearing,1
m0561,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0561_1_sigh.wav,/m/07plz5l,m0561_1_sigh.wav,Sigh,2
m2147,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2147_0_throatclearing.wav,/m/0dl9sf8,m2147_0_throatclearing.wav,Throat clearing,3
f0926,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0926_0_sniff.wav,/m/07ppn3j,f0926_0_sniff.wav,Sniff,4
f1315,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1315_0_laughter.wav,/m/01j3sz,f1315_0_laughter.wav,Laughter,4
m3242,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3242_0_sneeze.wav,/m/01hsr_,m3242_0_sneeze.wav,Sneeze,4
m0137,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0137_0_sniff.wav,/m/07ppn3j,m0137_0_sniff.wav,Sniff,4
m2261,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2261_0_sigh.wav,/m/07plz5l,m2261_0_sigh.wav,Sigh,2
f1023,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1023_0_sneeze.wav,/m/01hsr_,f1023_0_sneeze.wav,Sneeze,1
m0836,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0836_0_laughter.wav,/m/01j3sz,m0836_0_laughter.wav,Laughter,5
f2899,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2899_0_sneeze.wav,/m/01hsr_,f2899_0_sneeze.wav,Sneeze,4
m2917,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2917_0_sigh.wav,/m/07plz5l,m2917_0_sigh.wav,Sigh,1
m0828,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0828_0_sigh.wav,/m/07plz5l,m0828_0_sigh.wav,Sigh,2
f3323,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3323_0_throatclearing.wav,/m/0dl9sf8,f3323_0_throatclearing.wav,Throat clearing,4
m0828,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0828_0_laughter.wav,/m/01j3sz,m0828_0_laughter.wav,Laughter,4
m2547,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2547_0_sneeze.wav,/m/01hsr_,m2547_0_sneeze.wav,Sneeze,3
m1968,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1968_0_throatclearing.wav,/m/0dl9sf8,m1968_0_throatclearing.wav,Throat clearing,2
m1806,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1806_0_sneeze.wav,/m/01hsr_,m1806_0_sneeze.wav,Sneeze,1
f0324,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0324_0_sniff.wav,/m/07ppn3j,f0324_0_sniff.wav,Sniff,3
f3155,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3155_0_throatclearing.wav,/m/0dl9sf8,f3155_0_throatclearing.wav,Throat clearing,5
m1029,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1029_0_laughter.wav,/m/01j3sz,m1029_0_laughter.wav,Laughter,2
f2680,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2680_0_laughter.wav,/m/01j3sz,f2680_0_laughter.wav,Laughter,5
m0222,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0222_0_sniff.wav,/m/07ppn3j,m0222_0_sniff.wav,Sniff,3
f1552,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1552_0_cough.wav,/m/01b_21,f1552_0_cough.wav,Cough,4
f0929,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0929_0_sniff.wav,/m/07ppn3j,f0929_0_sniff.wav,Sniff,5
m0344,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0344_0_laughter.wav,/m/01j3sz,m0344_0_laughter.wav,Laughter,3
m2925,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2925_0_cough.wav,/m/01b_21,m2925_0_cough.wav,Cough,1
f0930,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0930_0_sigh.wav,/m/07plz5l,f0930_0_sigh.wav,Sigh,5
f0866,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0866_0_throatclearing.wav,/m/0dl9sf8,f0866_0_throatclearing.wav,Throat clearing,5
m1583,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1583_0_cough.wav,/m/01b_21,m1583_0_cough.wav,Cough,3
m2733,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2733_0_sneeze.wav,/m/01hsr_,m2733_0_sneeze.wav,Sneeze,5
f0087,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0087_0_sniff.wav,/m/07ppn3j,f0087_0_sniff.wav,Sniff,5
m1005,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1005_0_cough.wav,/m/01b_21,m1005_0_cough.wav,Cough,3
f0775,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0775_0_sniff.wav,/m/07ppn3j,f0775_0_sniff.wav,Sniff,5
f2563,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2563_0_sigh.wav,/m/07plz5l,f2563_0_sigh.wav,Sigh,5
m0764,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0764_0_throatclearing.wav,/m/0dl9sf8,m0764_0_throatclearing.wav,Throat clearing,1
m2147,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2147_0_laughter.wav,/m/01j3sz,m2147_0_laughter.wav,Laughter,5
m1203,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1203_0_throatclearing.wav,/m/0dl9sf8,m1203_0_throatclearing.wav,Throat clearing,4
f2799,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2799_0_laughter.wav,/m/01j3sz,f2799_0_laughter.wav,Laughter,5
f2787,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2787_0_laughter.wav,/m/01j3sz,f2787_0_laughter.wav,Laughter,3
f1163,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1163_0_sniff.wav,/m/07ppn3j,f1163_0_sniff.wav,Sniff,2
m1972,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1972_0_sniff.wav,/m/07ppn3j,m1972_0_sniff.wav,Sniff,4
f0087,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0087_0_sigh.wav,/m/07plz5l,f0087_0_sigh.wav,Sigh,2
f0775,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0775_0_sneeze.wav,/m/01hsr_,f0775_0_sneeze.wav,Sneeze,1
f1279,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1279_0_sniff.wav,/m/07ppn3j,f1279_0_sniff.wav,Sniff,5
f1317,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1317_0_sniff.wav,/m/07ppn3j,f1317_0_sniff.wav,Sniff,2
f3116,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3116_0_laughter.wav,/m/01j3sz,f3116_0_laughter.wav,Laughter,2
f2092,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2092_0_laughter.wav,/m/01j3sz,f2092_0_laughter.wav,Laughter,1
m1164,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1164_0_cough.wav,/m/01b_21,m1164_0_cough.wav,Cough,3
m2776,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2776_0_cough.wav,/m/01b_21,m2776_0_cough.wav,Cough,1
f0592,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0592_1_throatclearing.wav,/m/0dl9sf8,f0592_1_throatclearing.wav,Throat clearing,2
f1691,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1691_0_sniff.wav,/m/07ppn3j,f1691_0_sniff.wav,Sniff,1
f3069,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3069_0_cough.wav,/m/01b_21,f3069_0_cough.wav,Cough,3
f0004,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0004_0_sigh.wav,/m/07plz5l,f0004_0_sigh.wav,Sigh,1
m1173,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1173_0_sigh.wav,/m/07plz5l,m1173_0_sigh.wav,Sigh,4
m2677,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2677_0_sniff.wav,/m/07ppn3j,m2677_0_sniff.wav,Sniff,2
m1916,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1916_0_laughter.wav,/m/01j3sz,m1916_0_laughter.wav,Laughter,1
f0926,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0926_0_sigh.wav,/m/07plz5l,f0926_0_sigh.wav,Sigh,4
f2819,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2819_0_sigh.wav,/m/07plz5l,f2819_0_sigh.wav,Sigh,5
f1216,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1216_0_cough.wav,/m/01b_21,f1216_0_cough.wav,Cough,4
f3116,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3116_0_sneeze.wav,/m/01hsr_,f3116_0_sneeze.wav,Sneeze,3
f0293,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0293_0_cough.wav,/m/01b_21,f0293_0_cough.wav,Cough,3
m0861,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0861_0_throatclearing.wav,/m/0dl9sf8,m0861_0_throatclearing.wav,Throat clearing,4
m2340,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2340_0_throatclearing.wav,/m/0dl9sf8,m2340_0_throatclearing.wav,Throat clearing,1
f0860,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0860_0_sneeze.wav,/m/01hsr_,f0860_0_sneeze.wav,Sneeze,3
m0561,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0561_0_sneeze.wav,/m/01hsr_,m0561_0_sneeze.wav,Sneeze,4
m2432,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2432_0_sigh.wav,/m/07plz5l,m2432_0_sigh.wav,Sigh,2
m1642,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1642_0_cough.wav,/m/01b_21,m1642_0_cough.wav,Cough,2
m3199,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3199_0_laughter.wav,/m/01j3sz,m3199_0_laughter.wav,Laughter,4
m1436,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1436_0_cough.wav,/m/01b_21,m1436_0_cough.wav,Cough,5
f1205,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1205_0_sigh.wav,/m/07plz5l,f1205_0_sigh.wav,Sigh,5
m1537,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1537_0_sniff.wav,/m/07ppn3j,m1537_0_sniff.wav,Sniff,2
f2172,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2172_0_sigh.wav,/m/07plz5l,f2172_0_sigh.wav,Sigh,2
m2151,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2151_0_sniff.wav,/m/07ppn3j,m2151_0_sniff.wav,Sniff,4
f3053,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3053_0_throatclearing.wav,/m/0dl9sf8,f3053_0_throatclearing.wav,Throat clearing,3
f3222,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3222_0_sneeze.wav,/m/01hsr_,f3222_0_sneeze.wav,Sneeze,5
f2853,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2853_0_laughter.wav,/m/01j3sz,f2853_0_laughter.wav,Laughter,4
f1163,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1163_0_sneeze.wav,/m/01hsr_,f1163_0_sneeze.wav,Sneeze,4
m1382,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1382_0_sneeze.wav,/m/01hsr_,m1382_0_sneeze.wav,Sneeze,2
f1724,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1724_0_sniff.wav,/m/07ppn3j,f1724_0_sniff.wav,Sniff,1
m2345,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2345_0_cough.wav,/m/01b_21,m2345_0_cough.wav,Cough,5
m2826,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2826_0_sneeze.wav,/m/01hsr_,m2826_0_sneeze.wav,Sneeze,3
m1567,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1567_0_sneeze.wav,/m/01hsr_,m1567_0_sneeze.wav,Sneeze,1
f0349,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0349_0_sniff.wav,/m/07ppn3j,f0349_0_sniff.wav,Sniff,5
m1439,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1439_0_cough.wav,/m/01b_21,m1439_0_cough.wav,Cough,5
m0595,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0595_1_throatclearing.wav,/m/0dl9sf8,m0595_1_throatclearing.wav,Throat clearing,2
m1557,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1557_0_cough.wav,/m/01b_21,m1557_0_cough.wav,Cough,5
f0293,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0293_0_throatclearing.wav,/m/0dl9sf8,f0293_0_throatclearing.wav,Throat clearing,1
f0152,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0152_0_cough.wav,/m/01b_21,f0152_0_cough.wav,Cough,3
m2529,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2529_0_throatclearing.wav,/m/0dl9sf8,m2529_0_throatclearing.wav,Throat clearing,1
m2840,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2840_0_throatclearing.wav,/m/0dl9sf8,m2840_0_throatclearing.wav,Throat clearing,5
m2136,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2136_0_throatclearing.wav,/m/0dl9sf8,m2136_0_throatclearing.wav,Throat clearing,2
m2041,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2041_0_throatclearing.wav,/m/0dl9sf8,m2041_0_throatclearing.wav,Throat clearing,2
m2826,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2826_0_cough.wav,/m/01b_21,m2826_0_cough.wav,Cough,5
m2998,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2998_0_laughter.wav,/m/01j3sz,m2998_0_laughter.wav,Laughter,3
f0165,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0165_0_sneeze.wav,/m/01hsr_,f0165_0_sneeze.wav,Sneeze,1
f3155,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3155_0_laughter.wav,/m/01j3sz,f3155_0_laughter.wav,Laughter,4
m1532,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1532_0_laughter.wav,/m/01j3sz,m1532_0_laughter.wav,Laughter,4
f2172,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2172_0_laughter.wav,/m/01j3sz,f2172_0_laughter.wav,Laughter,2
m2188,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2188_0_cough.wav,/m/01b_21,m2188_0_cough.wav,Cough,2
f1047,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1047_0_sigh.wav,/m/07plz5l,f1047_0_sigh.wav,Sigh,3
f2898,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2898_0_sniff.wav,/m/07ppn3j,f2898_0_sniff.wav,Sniff,3
f0276,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0276_0_laughter.wav,/m/01j3sz,f0276_0_laughter.wav,Laughter,5
m2611,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2611_0_laughter.wav,/m/01j3sz,m2611_0_laughter.wav,Laughter,4
f0085,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0085_0_cough.wav,/m/01b_21,f0085_0_cough.wav,Cough,4
f1290,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1290_0_sigh.wav,/m/07plz5l,f1290_0_sigh.wav,Sigh,4
m2881,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2881_0_laughter.wav,/m/01j3sz,m2881_0_laughter.wav,Laughter,5
f0624,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0624_0_sigh.wav,/m/07plz5l,f0624_0_sigh.wav,Sigh,1
m1955,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1955_0_laughter.wav,/m/01j3sz,m1955_0_laughter.wav,Laughter,5
f2385,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2385_0_laughter.wav,/m/01j3sz,f2385_0_laughter.wav,Laughter,2
m3253,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3253_0_throatclearing.wav,/m/0dl9sf8,m3253_0_throatclearing.wav,Throat clearing,4
m1972,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1972_0_throatclearing.wav,/m/0dl9sf8,m1972_0_throatclearing.wav,Throat clearing,1
m1173,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1173_0_throatclearing.wav,/m/0dl9sf8,m1173_0_throatclearing.wav,Throat clearing,1
m3013,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3013_0_sigh.wav,/m/07plz5l,m3013_0_sigh.wav,Sigh,4
f2164,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2164_0_sigh.wav,/m/07plz5l,f2164_0_sigh.wav,Sigh,4
m3025,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3025_0_throatclearing.wav,/m/0dl9sf8,m3025_0_throatclearing.wav,Throat clearing,4
m0154,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0154_0_laughter.wav,/m/01j3sz,m0154_0_laughter.wav,Laughter,5
f2835,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2835_0_sigh.wav,/m/07plz5l,f2835_0_sigh.wav,Sigh,4
m0715,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0715_0_sneeze.wav,/m/01hsr_,m0715_0_sneeze.wav,Sneeze,3
f2672,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2672_0_sniff.wav,/m/07ppn3j,f2672_0_sniff.wav,Sniff,5
m1173,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1173_0_laughter.wav,/m/01j3sz,m1173_0_laughter.wav,Laughter,5
m3176,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3176_0_sneeze.wav,/m/01hsr_,m3176_0_sneeze.wav,Sneeze,3
f1315,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1315_0_cough.wav,/m/01b_21,f1315_0_cough.wav,Cough,5
f2336,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2336_0_throatclearing.wav,/m/0dl9sf8,f2336_0_throatclearing.wav,Throat clearing,2
m0308,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0308_0_sneeze.wav,/m/01hsr_,m0308_0_sneeze.wav,Sneeze,4
m0715,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0715_0_throatclearing.wav,/m/0dl9sf8,m0715_0_throatclearing.wav,Throat clearing,3
f1317,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1317_0_sneeze.wav,/m/01hsr_,f1317_0_sneeze.wav,Sneeze,1
m0861,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0861_0_sigh.wav,/m/07plz5l,m0861_0_sigh.wav,Sigh,1
m2121,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2121_0_laughter.wav,/m/01j3sz,m2121_0_laughter.wav,Laughter,5
m2082,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2082_0_laughter.wav,/m/01j3sz,m2082_0_laughter.wav,Laughter,1
m3120,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3120_0_sniff.wav,/m/07ppn3j,m3120_0_sniff.wav,Sniff,1
m0154,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0154_0_sneeze.wav,/m/01hsr_,m0154_0_sneeze.wav,Sneeze,2
f1467,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1467_0_sigh.wav,/m/07plz5l,f1467_0_sigh.wav,Sigh,2
f2436,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2436_0_sneeze.wav,/m/01hsr_,f2436_0_sneeze.wav,Sneeze,2
